RX_MMSI,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,ROT,SOG,Position_Accuracy,Longitude,Latitude,COG,True_Heading,Time_Stamp,Ship_and_Cargo_Type,Reference_Position_A,Reference_Position_B,Reference_Position_C,Reference_Position_D,Fixing_Device,ETA,MAX_Draught,Destination,DTE,Record_Time
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.298003,24.059898,200,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:28:33
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.298003,24.059898,200,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:28:33
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.297643,24.059052,201.2,203,5,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:04
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.297643,24.059052,201.2,203,5,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:03
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.297395,24.058438,200.8,203,26,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:24
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.297395,24.058438,200.8,203,26,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:24
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.297057,24.057595,200.8,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:54
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.297175,24.057885,200.4,203,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:43
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.297175,24.057885,200.4,203,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:43
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.297525,24.058760,200.8,203,15,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:13
66,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.297057,24.057595,200.8,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:56
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.297295,24.058177,199.7,202,35,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:33
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.297295,24.058177,199.7,202,35,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:29:33
004161805,, ,,416066053,15,128,0,1,120.304218,24.030992,50.1,511,36,30,5,5,1,1,,,,,,2021-09-14 11:29:35
004161805,, ,,416066053,15,128,0,1,120.304218,24.030992,50.1,511,6,30,5,5,1,1,,,,,,2021-09-14 11:29:05
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.296577,24.056433,200.9,203,35,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:30:33
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.296913,24.057248,200.8,203,7,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:30:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.296687,24.056693,200.1,203,26,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:30:24
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.296327,24.055822,200.1,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:30:54
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.296805,24.056987,200.5,203,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:30:13
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.296457,24.056142,200.9,203,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:30:43
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.296457,24.056142,200.9,203,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:30:43
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,-127,6.7,1,120.295978,24.054982,201.3,203,25,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:31:24
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.295608,24.054083,201,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:31:54
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.296100,24.055270,200.4,203,15,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:31:13
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.295738,24.054400,200.8,203,46,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:31:43
66,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.296208,24.055533,200.6,203,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:31:06
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.295857,24.054690,201.4,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:31:33
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.296208,24.055533,200.6,203,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:31:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.295140,24.052925,200.7,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:32:34
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.295487,24.053793,200,203,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:32:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.294898,24.052350,201.4,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:32:54
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.295258,24.053215,201,203,26,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:32:24
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.295032,24.052665,200.7,204,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:32:43
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,127,6.6,1,120.295372,24.053503,199.9,203,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:32:13
004161805,,,CTRCW0930,416066053,15,128,0,1,120.304478,24.031303,314.2,511,6,,,,,,,,,,,2021-09-14 11:32:05
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.294190,24.050603,201,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:33:54
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.294782,24.052058,200.5,202,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:33:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.294782,24.052058,200.5,202,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:33:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.294560,24.051507,200.6,203,26,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:33:24
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.294320,24.050923,200.5,203,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:33:43
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.294678,24.051795,199.9,203,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:33:14
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.294427,24.051187,200.8,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:33:34
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.294427,24.051187,200.8,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:33:34
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.293600,24.049183,200.7,204,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:34:44
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.293600,24.049183,200.7,204,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:34:44
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.293475,24.048897,200.8,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:34:54
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.293475,24.048897,200.8,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:34:54
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.294067,24.050315,201.1,204,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:34:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.293827,24.049733,200.7,203,26,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:34:24
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.293957,24.050053,201,203,15,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:34:14
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.293710,24.049443,200.2,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:34:34
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.293348,24.048578,200.4,202,7,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:35:04
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.292753,24.047127,200.5,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:35:54
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.292753,24.047127,200.5,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:35:54
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.293113,24.047998,201,203,26,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:35:23
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.292875,24.047417,200.5,203,46,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:35:44
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,-127,6.6,1,120.293232,24.048288,199.9,203,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:35:14
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,127,6.6,1,120.292992,24.047707,200.4,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:35:34
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,127,6.6,1,120.292992,24.047707,200.4,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:35:34
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.292050,24.045383,199.6,202,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:36:53
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.292528,24.046577,200.5,203,15,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:36:14
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.292175,24.045703,199.9,203,46,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:36:44
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.292280,24.045965,200.6,203,37,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:36:34
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.292633,24.046838,200.9,203,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:36:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.292408,24.046287,201.2,203,25,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:36:23
004161805,,,CTRCW0930,416066053,15,128,0,1,120.304930,24.031872,26.1,511,36,,,,,,,,,,,2021-09-14 11:36:36
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291732,24.044528,199.3,204,25,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:37:23
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291405,24.043640,197.8,203,55,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:37:53
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291405,24.043640,197.8,203,55,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:37:53
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291512,24.043938,198.4,203,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:37:44
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291512,24.043938,198.4,203,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:37:44
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291837,24.044793,199.1,203,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:37:14
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291932,24.045058,199.3,202,7,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:37:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.291608,24.044207,199.8,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:37:34
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.6,1,120.291608,24.044207,199.8,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:37:34
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291072,24.042747,198.1,203,26,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:23
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291072,24.042747,198.1,203,26,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:23
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,-127,6.7,1,120.290727,24.041825,199.7,203,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:53
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290850,24.042152,199.2,204,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:43
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290850,24.042152,199.2,204,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:43
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291182,24.043045,198.7,203,15,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:14
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.291182,24.043045,198.7,203,15,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:14
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,-127,6.7,1,120.291283,24.043312,198.7,204,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:04
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,-127,6.7,1,120.291283,24.043312,198.7,204,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290950,24.042418,198.6,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:34
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290950,24.042418,198.6,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:38:34
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290182,24.040363,198.5,203,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:39:43
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290182,24.040363,198.5,203,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:39:43
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290507,24.041228,198.9,204,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:39:14
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290507,24.041228,198.9,204,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:39:14
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290277,24.040633,199,203,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:39:34
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290613,24.041527,198.4,203,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:39:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290403,24.040960,199.1,203,25,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:39:23
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290068,24.040065,198.7,204,55,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:39:53
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.290068,24.040065,198.7,204,55,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:39:53
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289713,24.039145,199.8,205,26,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:23
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289357,24.038300,201.2,206,55,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:53
66,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289947,24.039738,198.8,204,7,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:06
994161828,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289480,24.038592,200.9,205,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:45
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289480,24.038592,200.9,205,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:43
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.8,1,120.289840,24.039470,200,204,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:14
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.8,1,120.289840,24.039470,200,204,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:14
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289947,24.039738,198.8,204,7,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289947,24.039738,198.8,204,7,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289592,24.038855,200.5,205,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:34
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289592,24.038855,200.5,205,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:40:34
004161805,, ,,416066053,15,128,0,1,120.305460,24.032625,62,511,36,30,5,5,1,1,,,,,,2021-09-14 11:41:36
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289212,24.037983,201.6,207,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:41:04
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289212,24.037983,201.6,207,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:41:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,127,6.6,1,120.288948,24.037443,204,207,25,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:41:23
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.288518,24.036593,205,208,56,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:41:53
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.288662,24.036877,205.7,208,46,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:41:43
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.289077,24.037698,203.3,207,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:41:14
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.288797,24.037130,204.2,208,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:41:34
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.288797,24.037130,204.2,208,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:41:34
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,-127,6.7,1,120.287763,24.035193,206.5,209,45,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:42:43
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.288200,24.036005,206.4,209,16,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:42:14
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.287898,24.035445,206,209,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:42:34
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.287898,24.035445,206,209,36,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:42:34
004161804,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.287608,24.034915,206.5,209,55,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:42:53
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.287608,24.034915,206.5,209,55,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:42:53
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,0,6.7,1,120.288352,24.036285,205.3,209,6,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:42:04
004161805,9794458,PCTQ   ,ZWERVER 2           ,244870718,0,127,6.6,1,120.288065,24.035753,206.3,209,25,52,19,16,3,13,0,2021-09-14 14:00:00,3,YUNLIN OWF          ,0,2021-09-14 11:42:23
